source,target,weight,time
197,1429,1,13
1429,877,1,13
877,1429,1,13
1429,40,1,13
40,1429,1,13
1429,128,1,13
128,1429,1,13
1429,42,1,13
42,1429,1,13
1429,4,1,13
4,1429,1,13
1429,164,1,13
164,1429,1,13
1429,114,1,13
114,1429,1,13
1453,109,1,13
109,1453,1,13
1453,996,1,13
996,1453,1,13
1453,125,1,13
125,1453,1,13
1453,105,1,13
105,1453,1,13
1453,255,1,13
255,1453,1,13
1453,147,1,13
147,1453,1,13
1453,164,1,13
164,1453,1,13
1453,1102,1,13
1102,1453,1,13
1453,909,1,13
909,1453,1,13
1447,582,1,13
582,1447,1,13
1447,1186,1,13
1186,1447,1,13
1447,88,1,13
88,1447,1,13
1447,111,1,13
111,1447,1,13
1447,189,1,13
189,1447,1,13
1447,1727,1,13
1727,1447,1,13
1447,472,1,13
472,1447,1,13
1447,312,1,13
312,1447,1,13
1447,119,1,13
119,1447,1,13
1447,74,1,13
74,1447,1,13
1447,132,1,13
132,1447,1,13
1447,113,1,13
113,1447,1,13
1497,153,1,13
153,1497,1,13
1497,77,1,13
77,1497,1,13
1497,317,1,13
317,1497,1,13
1854,1299,1,13
1299,1854,1,13
1854,238,1,13
238,1854,1,13
1854,150,1,13
150,1854,1,13
1854,1832,1,13
1832,1854,1,13
1854,1715,1,13
1715,1854,1,13
1854,126,1,13
126,1854,1,13
1854,1834,1,13
1834,1854,1,13
1414,597,1,13
597,1414,1,13
1414,143,1,13
143,1414,1,13
1414,111,1,13
111,1414,1,13
1414,185,1,13
185,1414,1,13
1414,121,1,13
121,1414,1,13
1414,189,1,13
189,1414,1,13
1414,190,1,13
190,1414,1,13
1414,179,1,13
179,1414,1,13
1414,156,1,13
156,1414,1,13
1414,1293,1,13
1293,1414,1,13
1414,523,1,13
523,1414,1,13
1414,1764,1,13
1764,1414,1,13
1414,304,1,13
304,1414,1,13
1414,108,1,13
108,1414,1,13
1414,1777,1,13
1777,1414,1,13
1414,1299,1,13
1299,1414,1,13
1414,96,1,13
96,1414,1,13
1414,113,1,13
113,1414,1,13
1414,90,1,13
90,1414,1,13
1414,156,1,13
156,1414,1,13
1414,77,1,13
77,1414,1,13
1414,195,1,13
195,1414,1,13
1414,123,1,13
123,1414,1,13
1414,91,1,13
91,1414,1,13
1414,1814,1,13
1814,1414,1,13
1414,1325,1,13
1325,1414,1,13
1414,92,1,13
92,1414,1,13
1414,213,1,13
213,1414,1,13
1414,180,1,13
180,1414,1,13
1414,136,1,13
136,1414,1,13
1414,1820,1,13
1820,1414,1,13
1414,86,1,13
86,1414,1,13
1414,218,1,13
218,1414,1,13
1441,153,1,13
153,1441,1,13
1441,195,1,13
195,1441,1,13
1441,38,1,13
38,1441,1,13
1441,163,1,13
163,1441,1,13
1441,1293,1,13
1293,1441,1,13
1441,126,1,13
126,1441,1,13
1441,96,1,13
96,1441,1,13
1441,200,1,13
200,1441,1,13
1410,114,1,13
114,1410,1,13
1410,90,1,13
90,1410,1,13
1410,155,1,13
155,1410,1,13
1410,1270,1,13
1270,1410,1,13
1410,1069,1,13
1069,1410,1,13
1853,246,1,13
246,1853,1,13
1853,1753,1,13
1753,1853,1,13
1853,1295,1,13
1295,1853,1,13
1853,798,1,13
798,1853,1,13
1853,1751,1,13
1751,1853,1,13
1461,109,1,13
109,1461,1,13
1461,1062,1,13
1062,1461,1,13
1461,152,1,13
152,1461,1,13
1461,1052,1,13
1052,1461,1,13
1461,1245,1,13
1245,1461,1,13
1461,175,1,13
175,1461,1,13
1461,253,1,13
253,1461,1,13
1461,160,1,13
160,1461,1,13
1461,670,1,13
670,1461,1,13
1431,1383,1,13
1383,1431,1,13
1431,276,1,13
276,1431,1,13
1431,164,1,13
164,1431,1,13
1431,886,1,13
886,1431,1,13
1431,792,1,13
792,1431,1,13
1449,103,1,13
103,1449,1,13
1449,1806,1,13
1806,1449,1,13
1449,110,1,13
110,1449,1,13
1449,101,1,13
101,1449,1,13
1449,305,1,13
305,1449,1,13
1449,1805,1,13
1805,1449,1,13
1449,1100,1,13
1100,1449,1,13
1449,113,1,13
113,1449,1,13
1449,171,1,13
171,1449,1,13
1449,691,1,13
691,1449,1,13
1449,199,1,13
199,1449,1,13
1449,151,1,13
151,1449,1,13
1449,132,1,13
132,1449,1,13
1449,74,1,13
74,1449,1,13
1449,158,1,13
158,1449,1,13
1394,113,1,13
113,1394,1,13
1394,170,1,13
170,1394,1,13
1394,224,1,13
224,1394,1,13
1394,141,1,13
141,1394,1,13
1394,1832,1,13
1832,1394,1,13
1394,229,1,13
229,1394,1,13
1394,115,1,13
115,1394,1,13
1394,1293,1,13
1293,1394,1,13
1394,151,1,13
151,1394,1,13
1394,91,1,13
91,1394,1,13
1394,161,1,13
161,1394,1,13
1493,1819,1,13
1819,1493,1,13
1493,249,1,13
249,1493,1,13
1493,1847,1,13
1847,1493,1,13
1493,145,1,13
145,1493,1,13
1493,205,1,13
205,1493,1,13
1493,192,1,13
192,1493,1,13
1493,193,1,13
193,1493,1,13
1493,1831,1,13
1831,1493,1,13
1493,1793,1,13
1793,1493,1,13
1493,95,1,13
95,1493,1,13
1493,187,1,13
187,1493,1,13
1493,128,1,13
128,1493,1,13
1862,675,1,13
675,1862,1,13
1862,930,1,13
930,1862,1,13
1866,1813,1,13
1813,1866,1,13
1866,154,1,13
154,1866,1,13
1866,1849,1,13
1849,1866,1,13
1866,1832,1,13
1832,1866,1,13
1866,602,1,13
602,1866,1,13
1866,1720,1,13
1720,1866,1,13
1419,179,1,13
179,1419,1,13
1419,175,1,13
175,1419,1,13
1419,77,1,13
77,1419,1,13
1419,92,1,13
92,1419,1,13
1419,111,1,13
111,1419,1,13
1434,165,1,13
165,1434,1,13
1434,187,1,13
187,1434,1,13
1434,163,1,13
163,1434,1,13
1434,158,1,13
158,1434,1,13
1434,200,1,13
200,1434,1,13
1428,168,1,13
168,1428,1,13
1428,277,1,13
277,1428,1,13
1428,556,1,13
556,1428,1,13
1428,155,1,13
155,1428,1,13
1867,1813,1,13
1813,1867,1,13
1867,931,1,13
931,1867,1,13
1867,773,1,13
773,1867,1,13
1867,205,1,13
205,1867,1,13
1867,186,1,13
186,1867,1,13
1867,1832,1,13
1832,1867,1,13
1867,1824,1,13
1824,1867,1,13
1867,123,1,13
123,1867,1,13
1867,128,1,13
128,1867,1,13
1867,1720,1,13
1720,1867,1,13
1867,1718,1,13
1718,1867,1,13
1457,166,1,13
166,1457,1,13
1457,179,1,13
179,1457,1,13
1457,83,1,13
83,1457,1,13
1457,191,1,13
191,1457,1,13
1485,105,1,13
105,1485,1,13
1485,221,1,13
221,1485,1,13
1485,1355,1,13
1355,1485,1,13
1485,123,1,13
123,1485,1,13
1485,1832,1,13
1832,1485,1,13
1485,154,1,13
154,1485,1,13
1485,190,1,13
190,1485,1,13
1485,1728,1,13
1728,1485,1,13
1485,86,1,13
86,1485,1,13
1443,194,1,13
194,1443,1,13
1443,1039,1,13
1039,1443,1,13
1861,924,1,13
924,1861,1,13
1861,83,1,13
83,1861,1,13
1861,678,1,13
678,1861,1,13
1861,1722,1,13
1722,1861,1,13
1861,621,1,13
621,1861,1,13
1861,191,1,13
191,1861,1,13
1861,262,1,13
262,1861,1,13
1861,1840,1,13
1840,1861,1,13
1861,197,1,13
197,1861,1,13
1861,42,1,13
42,1861,1,13
1861,393,1,13
393,1861,1,13
1861,166,1,13
166,1861,1,13
1861,444,1,13
444,1861,1,13
1861,151,1,13
151,1861,1,13
1466,1761,1,13
1761,1466,1,13
1466,462,1,13
462,1466,1,13
1466,1735,1,13
1735,1466,1,13
1466,163,1,13
163,1466,1,13
1466,1803,1,13
1803,1466,1,13
1466,1768,1,13
1768,1466,1,13
1466,453,1,13
453,1466,1,13
1466,1725,1,13
1725,1466,1,13
1466,1720,1,13
1720,1466,1,13
1466,1811,1,13
1811,1466,1,13
1852,227,1,13
227,1852,1,13
1852,158,1,13
158,1852,1,13
1852,191,1,13
191,1852,1,13
1852,1029,1,13
1029,1852,1,13
1416,233,1,13
233,1416,1,13
1416,226,1,13
226,1416,1,13
1416,179,1,13
179,1416,1,13
1416,141,1,13
141,1416,1,13
1416,100,1,13
100,1416,1,13
1416,145,1,13
145,1416,1,13
1416,98,1,13
98,1416,1,13
1416,38,1,13
38,1416,1,13
1416,175,1,13
175,1416,1,13
1416,111,1,13
111,1416,1,13
1416,93,1,13
93,1416,1,13
1408,118,1,13
118,1408,1,13
1408,179,1,13
179,1408,1,13
1408,170,1,13
170,1408,1,13
1408,919,1,13
919,1408,1,13
1408,472,1,13
472,1408,1,13
1408,7,1,13
7,1408,1,13
1412,491,1,13
491,1412,1,13
1412,92,1,13
92,1412,1,13
1412,962,1,13
962,1412,1,13
1412,80,1,13
80,1412,1,13
1460,100,1,13
100,1460,1,13
1460,51,1,13
51,1460,1,13
1460,1150,1,13
1150,1460,1,13
1460,137,1,13
137,1460,1,13
1456,143,1,13
143,1456,1,13
1433,120,1,13
120,1433,1,13
1433,185,1,13
185,1433,1,13
1433,730,1,13
730,1433,1,13
1433,110,1,13
110,1433,1,13
1433,94,1,13
94,1433,1,13
1433,278,1,13
278,1433,1,13
1450,227,1,13
227,1450,1,13
1450,158,1,13
158,1450,1,13
1450,1029,1,13
1029,1450,1,13
1450,623,1,13
623,1450,1,13
1450,1093,1,13
1093,1450,1,13
1498,199,1,13
199,1498,1,13
1498,162,1,13
162,1498,1,13
1498,151,1,13
151,1498,1,13
1498,1723,1,13
1723,1498,1,13
1498,153,1,13
153,1498,1,13
1498,141,1,13
141,1498,1,13
1498,149,1,13
149,1498,1,13
1498,150,1,13
150,1498,1,13
1498,152,1,13
152,1498,1,13
1498,654,1,13
654,1498,1,13
1498,186,1,13
186,1498,1,13
1498,136,1,13
136,1498,1,13
1498,200,1,13
200,1498,1,13
1859,191,1,13
191,1859,1,13
1859,1804,1,13
1804,1859,1,13
1859,1770,1,13
1770,1859,1,13
1859,133,1,13
133,1859,1,13
1859,257,1,13
257,1859,1,13
1859,88,1,13
88,1859,1,13
1859,262,1,13
262,1859,1,13
1418,139,1,13
139,1418,1,13
1418,849,1,13
849,1418,1,13
1418,98,1,13
98,1418,1,13
1418,165,1,13
165,1418,1,13
1418,654,1,13
654,1418,1,13
1418,90,1,13
90,1418,1,13
1418,91,1,13
91,1418,1,13
1418,77,1,13
77,1418,1,13
1418,317,1,13
317,1418,1,13
1418,85,1,13
85,1418,1,13
1418,1183,1,13
1183,1418,1,13
1418,38,1,13
38,1418,1,13
1418,636,1,13
636,1418,1,13
1418,92,1,13
92,1418,1,13
1418,87,1,13
87,1418,1,13
1418,196,1,13
196,1418,1,13
1418,127,1,13
127,1418,1,13
1501,272,1,13
272,1501,1,13
1501,1209,1,13
1209,1501,1,13
1501,100,1,13
100,1501,1,13
1462,135,1,13
135,1462,1,13
1462,277,1,13
277,1462,1,13
1462,1070,1,13
1070,1462,1,13
1462,201,1,13
201,1462,1,13
1462,105,1,13
105,1462,1,13
1462,1213,1,13
1213,1462,1,13
1476,172,1,13
172,1476,1,13
1476,191,1,13
191,1476,1,13
1476,145,1,13
145,1476,1,13
1476,930,1,13
930,1476,1,13
1476,1752,1,13
1752,1476,1,13
1476,1791,1,13
1791,1476,1,13
1476,83,1,13
83,1476,1,13
1476,444,1,13
444,1476,1,13
1476,166,1,13
166,1476,1,13
1440,186,1,13
186,1440,1,13
1440,102,1,13
102,1440,1,13
1440,207,1,13
207,1440,1,13
1440,9,1,13
9,1440,1,13
1471,116,1,13
116,1471,1,13
1471,85,1,13
85,1471,1,13
1471,797,1,13
797,1471,1,13
1471,86,1,13
86,1471,1,13
1471,163,1,13
163,1471,1,13
1471,153,1,13
153,1471,1,13
1471,333,1,13
333,1471,1,13
1471,146,1,13
146,1471,1,13
1471,33,1,13
33,1471,1,13
1471,1782,1,13
1782,1471,1,13
1471,78,1,13
78,1471,1,13
1471,88,1,13
88,1471,1,13
1471,147,1,13
147,1471,1,13
1471,204,1,13
204,1471,1,13
1471,142,1,13
142,1471,1,13
1471,178,1,13
178,1471,1,13
1471,225,1,13
225,1471,1,13
1471,119,1,13
119,1471,1,13
1471,149,1,13
149,1471,1,13
1495,1094,1,13
1094,1495,1,13
1495,985,1,13
985,1495,1,13
1495,156,1,13
156,1495,1,13
1495,213,1,13
213,1495,1,13
1495,189,1,13
189,1495,1,13
1495,111,1,13
111,1495,1,13
1395,175,1,13
175,1395,1,13
1395,148,1,13
148,1395,1,13
1395,364,1,13
364,1395,1,13
1395,747,1,13
747,1395,1,13
1439,207,1,13
207,1439,1,13
1439,1339,1,13
1339,1439,1,13
1439,1376,1,13
1376,1439,1,13
1439,117,1,13
117,1439,1,13
1439,1366,1,13
1366,1439,1,13
1439,316,1,13
316,1439,1,13
1406,179,1,13
179,1406,1,13
1406,300,1,13
300,1406,1,13
1489,1795,1,13
1795,1489,1,13
1489,137,1,13
137,1489,1,13
1489,1722,1,13
1722,1489,1,13
1489,218,1,13
218,1489,1,13
1489,621,1,13
621,1489,1,13
1489,178,1,13
178,1489,1,13
1489,95,1,13
95,1489,1,13
1489,191,1,13
191,1489,1,13
1489,205,1,13
205,1489,1,13
1489,1840,1,13
1840,1489,1,13
1489,1306,1,13
1306,1489,1,13
1489,132,1,13
132,1489,1,13
1445,214,1,13
214,1445,1,13
1445,76,1,13
76,1445,1,13
1445,326,1,13
326,1445,1,13
1445,152,1,13
152,1445,1,13
1445,194,1,13
194,1445,1,13
1445,175,1,13
175,1445,1,13
1445,1372,1,13
1372,1445,1,13
1490,89,1,13
89,1490,1,13
1490,1723,1,13
1723,1490,1,13
1490,178,1,13
178,1490,1,13
1490,601,1,13
601,1490,1,13
1490,1840,1,13
1840,1490,1,13
1490,128,1,13
128,1490,1,13
1490,146,1,13
146,1490,1,13
1487,1847,1,13
1847,1487,1,13
1487,1846,1,13
1846,1487,1,13
1487,194,1,13
194,1487,1,13
1487,77,1,13
77,1487,1,13
1487,1733,1,13
1733,1487,1,13
1487,249,1,13
249,1487,1,13
1487,98,1,13
98,1487,1,13
1487,192,1,13
192,1487,1,13
1487,1818,1,13
1818,1487,1,13
1487,1823,1,13
1823,1487,1,13
1487,88,1,13
88,1487,1,13
1491,1795,1,13
1795,1491,1,13
1491,249,1,13
249,1491,1,13
1491,132,1,13
132,1491,1,13
1491,205,1,13
205,1491,1,13
1491,218,1,13
218,1491,1,13
1491,1492,1,13
1492,1491,1,13
1491,187,1,13
187,1491,1,13
1491,162,1,13
162,1491,1,13
1491,128,1,13
128,1491,1,13
1857,126,1,13
126,1857,1,13
1857,1291,1,13
1291,1857,1,13
1857,383,1,13
383,1857,1,13
1857,459,1,13
459,1857,1,13
1857,77,1,13
77,1857,1,13
1857,601,1,13
601,1857,1,13
1452,194,1,13
194,1452,1,13
1452,1372,1,13
1372,1452,1,13
1452,86,1,13
86,1452,1,13
1452,1130,1,13
1130,1452,1,13
1452,975,1,13
975,1452,1,13
1452,76,1,13
76,1452,1,13
1469,1832,1,13
1832,1469,1,13
1469,1713,1,13
1713,1469,1,13
1469,1813,1,13
1813,1469,1,13
1469,252,1,13
252,1469,1,13
1469,117,1,13
117,1469,1,13
1469,1414,1,13
1414,1469,1,13
1469,1728,1,13
1728,1469,1,13
1469,137,1,13
137,1469,1,13
1469,178,1,13
178,1469,1,13
1469,91,1,13
91,1469,1,13
1469,1090,1,13
1090,1469,1,13
1469,76,1,13
76,1469,1,13
1469,39,1,13
39,1469,1,13
1469,1816,1,13
1816,1469,1,13
1469,161,1,13
161,1469,1,13
1469,1192,1,13
1192,1469,1,13
1469,195,1,13
195,1469,1,13
1478,189,1,13
189,1478,1,13
1478,240,1,13
240,1478,1,13
1478,111,1,13
111,1478,1,13
1478,76,1,13
76,1478,1,13
1478,137,1,13
137,1478,1,13
1455,144,1,13
144,1455,1,13
1455,118,1,13
118,1455,1,13
1455,1817,1,13
1817,1455,1,13
1455,189,1,13
189,1455,1,13
1455,1029,1,13
1029,1455,1,13
1455,255,1,13
255,1455,1,13
1455,1751,1,13
1751,1455,1,13
1455,1389,1,13
1389,1455,1,13
1468,170,1,13
170,1468,1,13
1468,1798,1,13
1798,1468,1,13
1468,1758,1,13
1758,1468,1,13
1468,1832,1,13
1832,1468,1,13
1468,1325,1,13
1325,1468,1,13
1468,237,1,13
237,1468,1,13
1468,459,1,13
459,1468,1,13
1468,1729,1,13
1729,1468,1,13
1415,63,1,13
63,1415,1,13
1426,123,1,13
123,1426,1,13
1426,223,1,13
223,1426,1,13
1426,124,1,13
124,1426,1,13
1479,1846,1,13
1846,1479,1,13
1479,16,1,13
16,1479,1,13
1479,1733,1,13
1733,1479,1,13
1479,1307,1,13
1307,1479,1,13
1479,1821,1,13
1821,1479,1,13
1479,192,1,13
192,1479,1,13
1479,194,1,13
194,1479,1,13
1479,159,1,13
159,1479,1,13
1479,1749,1,13
1749,1479,1,13
1479,192,1,13
192,1479,1,13
1479,1817,1,13
1817,1479,1,13
1479,1818,1,13
1818,1479,1,13
1479,148,1,13
148,1479,1,13
1479,229,1,13
229,1479,1,13
1409,108,1,13
108,1409,1,13
1409,206,1,13
206,1409,1,13
1409,1424,1,13
1424,1409,1,13
1409,87,1,13
87,1409,1,13
1409,1804,1,13
1804,1409,1,13
1409,74,1,13
74,1409,1,13
1409,158,1,13
158,1409,1,13
1409,1111,1,13
1111,1409,1,13
1409,120,1,13
120,1409,1,13
1422,255,1,13
255,1422,1,13
1422,152,1,13
152,1422,1,13
1422,1246,1,13
1246,1422,1,13
1422,1342,1,13
1342,1422,1,13
1422,805,1,13
805,1422,1,13
1422,1247,1,13
1247,1422,1,13
1397,139,1,13
139,1397,1,13
1397,144,1,13
144,1397,1,13
1397,192,1,13
192,1397,1,13
1397,163,1,13
163,1397,1,13
1397,284,1,13
284,1397,1,13
1397,115,1,13
115,1397,1,13
1397,7,1,13
7,1397,1,13
1397,221,1,13
221,1397,1,13
1397,297,1,13
297,1397,1,13
1397,1728,1,13
1728,1397,1,13
1397,91,1,13
91,1397,1,13
1397,88,1,13
88,1397,1,13
1458,109,1,13
109,1458,1,13
1458,1125,1,13
1125,1458,1,13
1458,652,1,13
652,1458,1,13
1458,644,1,13
644,1458,1,13
1458,107,1,13
107,1458,1,13
1458,178,1,13
178,1458,1,13
1458,92,1,13
92,1458,1,13
1458,147,1,13
147,1458,1,13
1496,152,1,13
152,1496,1,13
1496,129,1,13
129,1496,1,13
1496,317,1,13
317,1496,1,13
1496,133,1,13
133,1496,1,13
1496,306,1,13
306,1496,1,13
1496,91,1,13
91,1496,1,13
1496,96,1,13
96,1496,1,13
1496,270,1,13
270,1496,1,13
1856,199,1,13
199,1856,1,13
1856,331,1,13
331,1856,1,13
1856,90,1,13
90,1856,1,13
1856,120,1,13
120,1856,1,13
1856,92,1,13
92,1856,1,13
1856,1293,1,13
1293,1856,1,13
1856,94,1,13
94,1856,1,13
1856,151,1,13
151,1856,1,13
1856,129,1,13
129,1856,1,13
1856,86,1,13
86,1856,1,13
1870,205,1,13
205,1870,1,13
1870,1831,1,13
1831,1870,1,13
1870,95,1,13
95,1870,1,13
1870,151,1,13
151,1870,1,13
1870,149,1,13
149,1870,1,13
1480,272,1,13
272,1480,1,13
1480,140,1,13
140,1480,1,13
1480,143,1,13
143,1480,1,13
1480,220,1,13
220,1480,1,13
1480,89,1,13
89,1480,1,13
1480,189,1,13
189,1480,1,13
1480,1009,1,13
1009,1480,1,13
1480,179,1,13
179,1480,1,13
1480,1738,1,13
1738,1480,1,13
1448,370,1,13
370,1448,1,13
1448,424,1,13
424,1448,1,13
1448,1236,1,13
1236,1448,1,13
1475,1794,1,13
1794,1475,1,13
1475,138,1,13
138,1475,1,13
1475,1831,1,13
1831,1475,1,13
1475,154,1,13
154,1475,1,13
1475,300,1,13
300,1475,1,13
1475,1832,1,13
1832,1475,1,13
1475,238,1,13
238,1475,1,13
1475,131,1,13
131,1475,1,13
1475,128,1,13
128,1475,1,13
1475,602,1,13
602,1475,1,13
1475,1762,1,13
1762,1475,1,13
1475,224,1,13
224,1475,1,13
1475,1720,1,13
1720,1475,1,13
1475,1774,1,13
1774,1475,1,13
1475,1718,1,13
1718,1475,1,13
1459,246,1,13
246,1459,1,13
1459,162,1,13
162,1459,1,13
1459,165,1,13
165,1459,1,13
1459,166,1,13
166,1459,1,13
1401,159,1,13
159,1401,1,13
1401,924,1,13
924,1401,1,13
1401,1096,1,13
1096,1401,1,13
1486,1002,1,13
1002,1486,1,13
1486,168,1,13
168,1486,1,13
1486,171,1,13
171,1486,1,13
1486,109,1,13
109,1486,1,13
1486,229,1,13
229,1486,1,13
1486,194,1,13
194,1486,1,13
1486,192,1,13
192,1486,1,13
1486,1818,1,13
1818,1486,1,13
1486,1306,1,13
1306,1486,1,13
1430,1141,1,13
1141,1430,1,13
1430,1383,1,13
1383,1430,1,13
1430,886,1,13
886,1430,1,13
1869,1847,1,13
1847,1869,1,13
1869,151,1,13
151,1869,1,13
1869,1832,1,13
1832,1869,1,13
1869,128,1,13
128,1869,1,13
1869,187,1,13
187,1869,1,13
1869,1819,1,13
1819,1869,1,13
1869,249,1,13
249,1869,1,13
1869,91,1,13
91,1869,1,13
1869,6,1,13
6,1869,1,13
1869,1812,1,13
1812,1869,1,13
1869,1780,1,13
1780,1869,1,13
1869,2,1,13
2,1869,1,13
1399,1302,1,13
1302,1399,1,13
1477,1766,1,13
1766,1477,1,13
1477,1742,1,13
1742,1477,1,13
1477,1720,1,13
1720,1477,1,13
1477,1013,1,13
1013,1477,1,13
1477,312,1,13
312,1477,1,13
1477,449,1,13
449,1477,1,13
1477,300,1,13
300,1477,1,13
1396,145,1,13
145,1396,1,13
1396,104,1,13
104,1396,1,13
1396,364,1,13
364,1396,1,13
1396,173,1,13
173,1396,1,13
1396,215,1,13
215,1396,1,13
1396,1325,1,13
1325,1396,1,13
1396,139,1,13
139,1396,1,13
1396,149,1,13
149,1396,1,13
1396,126,1,13
126,1396,1,13
1396,167,1,13
167,1396,1,13
1396,132,1,13
132,1396,1,13
1396,1308,1,13
1308,1396,1,13
1396,9,1,13
9,1396,1,13
1396,257,1,13
257,1396,1,13
1423,151,1,13
151,1423,1,13
1423,562,1,13
562,1423,1,13
1423,1371,1,13
1371,1423,1,13
1423,145,1,13
145,1423,1,13
1423,149,1,13
149,1423,1,13
1423,140,1,13
140,1423,1,13
1427,1213,1,13
1213,1427,1,13
1427,181,1,13
181,1427,1,13
1427,1070,1,13
1070,1427,1,13
1427,277,1,13
277,1427,1,13
1427,1111,1,13
1111,1427,1,13
1427,1211,1,13
1211,1427,1,13
1482,133,1,13
133,1482,1,13
1482,179,1,13
179,1482,1,13
1482,217,1,13
217,1482,1,13
1482,1720,1,13
1720,1482,1,13
1482,132,1,13
132,1482,1,13
1482,189,1,13
189,1482,1,13
1492,205,1,13
205,1492,1,13
1492,128,1,13
128,1492,1,13
1492,187,1,13
187,1492,1,13
1492,1444,1,13
1444,1492,1,13
1492,1308,1,13
1308,1492,1,13
1492,249,1,13
249,1492,1,13
1492,454,1,13
454,1492,1,13
1492,95,1,13
95,1492,1,13
1492,162,1,13
162,1492,1,13
1492,1491,1,13
1491,1492,1,13
1492,149,1,13
149,1492,1,13
1492,1774,1,13
1774,1492,1,13
1868,1824,1,13
1824,1868,1,13
1868,205,1,13
205,1868,1,13
1868,77,1,13
77,1868,1,13
1868,120,1,13
120,1868,1,13
1868,1804,1,13
1804,1868,1,13
1868,159,1,13
159,1868,1,13
1868,245,1,13
245,1868,1,13
1868,187,1,13
187,1868,1,13
1868,128,1,13
128,1868,1,13
1868,239,1,13
239,1868,1,13
1868,149,1,13
149,1868,1,13
1868,1444,1,13
1444,1868,1,13
1868,257,1,13
257,1868,1,13
1868,199,1,13
199,1868,1,13
1868,178,1,13
178,1868,1,13
1868,305,1,13
305,1868,1,13
1868,198,1,13
198,1868,1,13
1868,95,1,13
95,1868,1,13
1868,1491,1,13
1491,1868,1,13
1400,924,1,13
924,1400,1,13
1400,1302,1,13
1302,1400,1,13
1400,258,1,13
258,1400,1,13
1400,94,1,13
94,1400,1,13
1400,262,1,13
262,1400,1,13
1400,393,1,13
393,1400,1,13
1400,131,1,13
131,1400,1,13
1402,126,1,13
126,1402,1,13
1402,1404,1,13
1404,1402,1,13
1402,1440,1,13
1440,1402,1,13
1500,140,1,13
140,1500,1,13
1500,1183,1,13
1183,1500,1,13
1494,91,1,13
91,1494,1,13
1494,172,1,13
172,1494,1,13
1494,1837,1,13
1837,1494,1,13
1494,1720,1,13
1720,1494,1,13
1494,166,1,13
166,1494,1,13
1413,203,1,13
203,1413,1,13
1425,129,1,13
129,1425,1,13
1425,64,1,13
64,1425,1,13
1425,1236,1,13
1236,1425,1,13
1425,76,1,13
76,1425,1,13
1425,123,1,13
123,1425,1,13
1425,223,1,13
223,1425,1,13
1425,301,1,13
301,1425,1,13
1425,124,1,13
124,1425,1,13
1392,110,1,13
110,1392,1,13
1392,150,1,13
150,1392,1,13
1392,152,1,13
152,1392,1,13
1392,176,1,13
176,1392,1,13
1392,88,1,13
88,1392,1,13
1392,151,1,13
151,1392,1,13
1392,149,1,13
149,1392,1,13
1483,83,1,13
83,1483,1,13
1483,112,1,13
112,1483,1,13
1483,151,1,13
151,1483,1,13
1483,133,1,13
133,1483,1,13
1398,109,1,13
109,1398,1,13
1398,101,1,13
101,1398,1,13
1398,113,1,13
113,1398,1,13
1398,159,1,13
159,1398,1,13
1398,168,1,13
168,1398,1,13
1398,1306,1,13
1306,1398,1,13
1398,147,1,13
147,1398,1,13
1398,1353,1,13
1353,1398,1,13
1860,1821,1,13
1821,1860,1,13
1860,192,1,13
192,1860,1,13
1860,194,1,13
194,1860,1,13
1860,145,1,13
145,1860,1,13
1860,1818,1,13
1818,1860,1,13
1860,99,1,13
99,1860,1,13
1474,113,1,13
113,1474,1,13
1474,119,1,13
119,1474,1,13
1474,1283,1,13
1283,1474,1,13
1474,104,1,13
104,1474,1,13
1474,364,1,13
364,1474,1,13
1474,215,1,13
215,1474,1,13
1474,126,1,13
126,1474,1,13
1474,88,1,13
88,1474,1,13
1474,861,1,13
861,1474,1,13
1474,449,1,13
449,1474,1,13
1474,0,1,13
0,1474,1,13
1474,1813,1,13
1813,1474,1,13
1474,133,1,13
133,1474,1,13
1474,136,1,13
136,1474,1,13
1474,305,1,13
305,1474,1,13
1488,931,1,13
931,1488,1,13
1488,191,1,13
191,1488,1,13
1488,224,1,13
224,1488,1,13
1488,272,1,13
272,1488,1,13
1488,189,1,13
189,1488,1,13
1488,112,1,13
112,1488,1,13
1488,137,1,13
137,1488,1,13
1488,1823,1,13
1823,1488,1,13
1488,1820,1,13
1820,1488,1,13
1855,292,1,13
292,1855,1,13
1855,146,1,13
146,1855,1,13
1855,142,1,13
142,1855,1,13
1865,1102,1,13
1102,1865,1,13
1865,364,1,13
364,1865,1,13
1865,179,1,13
179,1865,1,13
1865,1145,1,13
1145,1865,1,13
1446,158,1,13
158,1446,1,13
1446,129,1,13
129,1446,1,13
1446,162,1,13
162,1446,1,13
1446,151,1,13
151,1446,1,13
1446,312,1,13
312,1446,1,13
1446,149,1,13
149,1446,1,13
1446,86,1,13
86,1446,1,13
1446,160,1,13
160,1446,1,13
1446,1301,1,13
1301,1446,1,13
1417,109,1,13
109,1417,1,13
1417,206,1,13
206,1417,1,13
1417,898,1,13
898,1417,1,13
1454,96,1,13
96,1454,1,13
1454,297,1,13
297,1454,1,13
1454,1733,1,13
1733,1454,1,13
1454,64,1,13
64,1454,1,13
1454,145,1,13
145,1454,1,13
1454,152,1,13
152,1454,1,13
1454,1731,1,13
1731,1454,1,13
1454,192,1,13
192,1454,1,13
1454,194,1,13
194,1454,1,13
1454,1847,1,13
1847,1454,1,13
1454,1817,1,13
